A,B,ssim_distance
cpus_chmin_perf_51.png,msq_content_strong_1.png,0.9167595329915804
cpus_chmin_perf_51.png,msq_energetic_excited_0.3.png,0.9176017947593877
cpus_chmin_perf_51.png,msq_Impulsivity_MSQ_Round_0.1.png,0.7428073509674651
cpus_chmin_perf_51.png,msq_relaxed_sluggish_0.6.png,0.9166755583525948
cpus_chmin_perf_51.png,msq_sluggish_Extraversion_0.8.png,0.8259185059046888
cpus_chmin_perf_51.png,msq_TA_Lie_17.png,0.7253617171369897
cpus_chmin_perf_51.png,neo_E4_C4_97.png,0.9241133986155647
cpus_chmin_perf_51.png,newpainters_Drawing_Expression_0.2.png,0.9268836973199029
cpus_chmin_perf_51.png,OBrienKaiser_pre4_fup3_95.png,0.9290925336987006
cpus_chmin_perf_51.png,PatentsHGH_ardsic_logr_40.png,0.9040977522187227
cpus_chmin_perf_51.png,Pima_skin_ped_96.png,0.8564608559215098
cpus_chmin_perf_51.png,Produc_year_util_39.png,0.7443908635352698
cpus_chmin_perf_51.png,Prostitutes_Year_count_34.png,0.8634814906247442
cpus_chmin_perf_51.png,PSID_educatn_earnings_48.png,0.9101360526734469
cpus_chmin_perf_51.png,pulpfiber_X2_Y3_12.png,0.8940835000896601
cpus_chmin_perf_51.png,radarImage_Xcoord_Ycoord_79.png,0.6769664190615973
cpus_chmin_perf_51.png,Reise_phone_paperwork_0.7.png,0.9361734436069299
cpus_chmin_perf_51.png,Reise_referral_help_0.8.png,0.9384886331928252
cpus_chmin_perf_51.png,Rubber_loss_tens_13.png,0.9148254950055179
cpus_chmin_perf_51.png,sitka89_size_tree_19.png,0.6651985904930418
cpus_chmin_perf_51.png,stackloss_WaterTemp_stackloss_0.2.png,0.9286768724930813
cpus_chmin_perf_51.png,StrikeNb_strikes_time_28.png,0.8533039638130372
cpus_chmin_perf_51.png,StrikeNb_time_time_20.png,0.9059111466103272
cpus_chmin_perf_51.png,toxicity_Ecarb_Emet_12.png,0.906408796774656
cpus_chmin_perf_51.png,University_clernum_resgr_0.3.png,0.9048956232053675
cpus_chmin_perf_51.png,usda2_Calcium_Vit_A_IU_42.png,0.9245930303326678
cpus_chmin_perf_51.png,usda2_Calcium_Vit_A_RAE_0.5.png,0.9150077181987656
cpus_chmin_perf_51.png,usda2_Food_Folate_Vit_D1_0.5.png,0.9069829033841513
cpus_chmin_perf_51.png,usda2_Magnesium_Folate_Tot_18.png,0.9005941734106243
cpus_chmin_perf_51.png,usda2_Niacin_Vit_E_8.png,0.8861372001049906
cpus_chmin_perf_51.png,usda2_Phosphorus_Vit_B12_42.png,0.9037917876269131
cpus_chmin_perf_51.png,usda2_Phosphorus_Vit_E_8.png,0.909073216821236
cpus_chmin_perf_51.png,VietNamH_educyr_lnrlfood_17.png,0.600715677405878
cpus_chmin_perf_51.png,volcano_V19_V61_0.8.png,0.8807119674224024
cpus_chmin_perf_51.png,volcano_V42_V45_34.png,0.8981363205278784
cpus_chmin_perf_51.png,votes_X1864_X1920_37.png,0.9096123535815323
cpus_chmin_perf_51.png,votes_X1888_X1976_0.4.png,0.8975248206058787
cpus_chmin_perf_51.png,votes_X1892_X1936_99.png,0.903989326581262
cpus_chmin_perf_51.png,votes_X1912_X1932_0.1.png,0.8939429694496525
cpus_chmin_perf_51.png,waders_S11_S15_0.9.png,0.9361668375800836
cpus_chmin_perf_51.png,WHO_Adolescent_fertility_rate__Per_capita_government_expenditure_on_health_at_average_exchange_rate_US_0.2.png,0.8705181583705693
cpus_chmin_perf_51.png,WHO_Adult_literacy_rate__Life_expectancy_at_birth_years_male_97.png,0.8448434613436168
cpus_chmin_perf_51.png,WHO_Adult_mortality_rate_probability_of_dying_between_15_to_60_years_per_1000_population_both_sexes_Prevalence_of_HIV_among_adults_aged_gt15_years_per_100_000_population_0.7.png,0.8885710688889856
cpus_chmin_perf_51.png,WHO_Adult_mortality_rate_probability_of_dying_between_15_to_60_years_per_1000_population_male_Healthy_life_expectancy_HALE_at_birth_years_both_sexes_25.png,0.8662443774806226
cpus_chmin_perf_51.png,WHO_Agestandardized_mortality_rate_for_cardiovascular_diseases_per_100_000_population_Literacy_rate_adult_female_56.png,0.8390473927618615
cpus_chmin_perf_51.png,WHO_Agestandardized_mortality_rate_for_noncommunicable_diseases_per_100_000_population_Infant_mortality_rate_30.png,0.8364884266015744
cpus_chmin_perf_51.png,WHO_Agestandardized_mortality_rate_for_noncommunicable_diseases_per_100_000_population_Lung_cancer_new_cases_per_100_000_men_18.png,0.830546230702697
cpus_chmin_perf_51.png,WHO_Agriculture_contribution_to_economy_Urban_population_pct_of_total_97.png,0.8244167050076558
cpus_chmin_perf_51.png,WHO_Breast_cancer_new_cases_per_100_000_women_Democracy_score_13.png,0.8189018236221101
cpus_chmin_perf_51.png,WHO_Broadband_subscribers_Merchandise_trade_0.4.png,0.9177890119597734
cpus_chmin_perf_51.png,WHO_Children_under_five_years_of_age_overweight_for_age__Old_version_of_Income_per_person_0.8.png,0.9029471281613805
cpus_chmin_perf_51.png,WHO_Colon_and_Rectum_cancer_deaths_per_100_000_men_Stomach_cancer_deaths_per_100_000_women_0.8.png,0.8563321810059529
cpus_chmin_perf_51.png,WHO_Colon_and_Rectum_cancer_deaths_per_100_000_women_Colon_and_Rectum_cancer_deaths_per_100_000_women_0.8.png,0.907463594093419
cpus_chmin_perf_51.png,WHO_Colon_and_Rectum_cancer_deaths_per_100_000_women_Health_expenditure_total_0.4.png,0.8257273864065997
cpus_chmin_perf_51.png,WHO_Colon_and_Rectum_cancer_new_cases_per_100_000_women_Maternal_mortality_5.png,0.8717933661260221
cpus_chmin_perf_51.png,WHO_Colon_and_Rectum_cancer_number_of_new_female_cases_Urban_population_pct_of_total_0.3.png,0.8908808335767238
cpus_chmin_perf_51.png,WHO_Deaths_among_children_under_five_years_of_age_due_to_diarrhoeal_diseases__Broadband_subscribers_per_100_people_67.png,0.8737553819266732
cpus_chmin_perf_51.png,WHO_Deaths_among_children_under_five_years_of_age_due_to_measles__Improved_water_source_97.png,0.8649588516746214
cpus_chmin_perf_51.png,WHO_Deaths_among_children_under_five_years_of_age_due_to_pneumonia__Prevalence_of_current_tobacco_use_among_adolescents_1315_years__male_28.png,0.8298740033288071
cpus_chmin_perf_51.png,WHO_Democracy_score_Stomach_cancer_number_of_female_deaths_0.2.png,0.902145150309485
cpus_chmin_perf_51.png,WHO_Exports_of_goods_and_services_Measles_immunization_16.png,0.8741541542659925
cpus_chmin_perf_51.png,WHO_External_resources_for_health_as_percentage_of_total_expenditure_on_health_Old_version_of_Income_per_person_5.png,0.8993590559692177
cpus_chmin_perf_51.png,WHO_Fixed_line_and_mobile_phone_subscribers_Health_expenditure_public_pct_of_total_health_expenditure_1.png,0.8049149375307442
cpus_chmin_perf_51.png,WHO_Healthy_life_expectancy_HALE_at_birth_years_both_sexes_Prevalence_of_current_tobacco_use_among_adolescents_1315_years__male_46.png,0.862375712065799
cpus_chmin_perf_51.png,WHO_Healthy_life_expectancy_HALE_at_birth_years_both_sexes_Roads_paved_62.png,0.8220683451942711
cpus_chmin_perf_51.png,WHO_Healthy_life_expectancy_HALE_at_birth_years_male_Breast_cancer_number_of_female_deaths_0.6.png,0.8943027096074551
cpus_chmin_perf_51.png,WHO_Hospital_beds_per_10_000_population_Improved_water_source_49.png,0.8442887279098203
cpus_chmin_perf_51.png,WHO_Hospital_beds_per_10_000_population_Life_expectancy_at_birth_years_both_sexes_4.png,0.8544032721917352
cpus_chmin_perf_51.png,WHO_Improved_water_source_Primary_completion_rate_total_4.png,0.8330896052776479
cpus_chmin_perf_51.png,WHO_Infant_mortality_rate_per_1_000_live_births_both_sexes_Liver_cancer_number_of_new_male_cases_0.5.png,0.9098746167818622
cpus_chmin_perf_51.png,WHO_Infant_mortality_rate_per_1_000_live_births_male_Internet_users_5.png,0.8542308546982024
cpus_chmin_perf_51.png,WHO_Infant_mortality_rate_per_1_000_live_births_male_Lung_cancer_new_cases_per_100_000_men_0.6.png,0.8370208956359204
cpus_chmin_perf_51.png,WHO_Life_expectancy_at_birth_Lung_cancer_deaths_per_100_000_men_0.6.png,0.82584471972092
cpus_chmin_perf_51.png,WHO_Life_expectancy_at_birth_years_female_Primary_completion_rate_total_12.png,0.854128072228713
cpus_chmin_perf_51.png,WHO_Life_expectancy_at_birth_years_male_Infant_mortality_rate_30.png,0.8823581742508114
cpus_chmin_perf_51.png,WHO_Literacy_rate_adult_male_Total_CO2_emissions_0.7.png,0.9020184150483399
cpus_chmin_perf_51.png,WHO_Neonatal_mortality_rate_per_1_000_live_births_Urban_population_pct_of_total_97.png,0.8045468040518537
cpus_chmin_perf_51.png,WHO_Neonates_protected_at_birth_against_neonatal_tetanus_PAB__Deaths_from_TB_per_100_000_estimated_0.9.png,0.8845504749033958
cpus_chmin_perf_51.png,WHO_Number_of_existing_TB_cases_estimated_Stomach_cancer_number_of_new_male_cases_0.9.png,0.9375200574291931
cpus_chmin_perf_51.png,WHO_Number_of_nursing_and_midwifery_personnel_Medical_Doctors_0.3.png,0.8865404145073632
cpus_chmin_perf_51.png,WHO_Number_of_pharmaceutical_personnel_Lung_cancer_number_of_new_male_cases_0.8.png,0.9397390823876692
cpus_chmin_perf_51.png,WHO_Per_capita_government_expenditure_on_health_PPP_int__Under_five_mortality_from_IHME_5.png,0.8980425658536166
cpus_chmin_perf_51.png,WHO_Per_capita_total_expenditure_on_health_PPP_int__Income_per_person_99.png,0.9003398040756713
cpus_chmin_perf_51.png,WHO_Population_in_urban_areas__Income_per_person_49.png,0.8359474530644774
cpus_chmin_perf_51.png,WHO_Population_in_urban_areas__Liver_cancer_deaths_per_100_000_men_96.png,0.8539620053913318
cpus_chmin_perf_51.png,WHO_Population_median_age_years_Agricultural_land_0.1.png,0.783215441440566
cpus_chmin_perf_51.png,WHO_Population_proportion_under_15__Population_with_sustainable_access_to_improved_drinking_water_sources__rural_62.png,0.8240766671042459
cpus_chmin_perf_51.png,WHO_Population_with_sustainable_access_to_improved_sanitation__rural_Income_per_person_24.png,0.8492519361218028
cpus_chmin_perf_51.png,WHO_Population_with_sustainable_access_to_improved_sanitation__rural_Population_with_sustainable_access_to_improved_sanitation__urban_90.png,0.835753610635372
cpus_chmin_perf_51.png,WHO_Ratio_of_nurses_and_midwives_to_physicians_Measles_immunization_23.png,0.877148314847609
cpus_chmin_perf_51.png,WHO_Ratio_of_nurses_and_midwives_to_physicians_Under5_mortality_rate_probability_of_dying_by_age_5_per_1000_live_births_male_18.png,0.8782465746726235
cpus_chmin_perf_51.png,WHO_Total_fertility_rate_per_woman_Children_under_five_years_of_age_stunted_for_age__97.png,0.8503054544382926
cpus_chmin_perf_51.png,WHO_Under5_mortality_rate_probability_of_dying_by_age_5_per_1000_live_births_female_Income_per_person_0.3.png,0.8781270389775067
cpus_chmin_perf_51.png,WHO_Years_of_life_lost_to_noncommunicable_diseases__Literacy_rate_youth_male_0.2.png,0.8457327922853156
Crime_county_wfed_11.png,Crime_prbarr_wsta_96.png,0.6062626357048198
Crime_county_wfed_11.png,Crime_prbarr_wtuc_8.png,0.6145140057923117
Crime_county_wfed_11.png,Crime_wfir_pctymle_77.png,0.6045637643708144
Crime_county_wfed_11.png,Crime_wfir_wloc_25.png,0.6012042323592354
Crime_county_wfed_11.png,Crime_wtrd_wfed_12.png,0.6229056876770331
Crime_county_wfed_11.png,Crime_year_taxpc_17.png,0.6015527693809347
Crime_county_wfed_11.png,CrohnD_nrAdvE_weight_39.png,0.6216846692166125
Crime_county_wfed_11.png,Depredations_longitude_late_39.png,0.5875081023437024
Crime_county_wfed_11.png,DoctorContacts_fmde_age_37.png,0.43524966179053143
Crime_county_wfed_11.png,DoctorContacts_ndisease_lfam_39.png,0.5365976868258366
Crime_county_wfed_11.png,Dyestuff2_Yield_Yield_0.2.png,0.6359966728482407
Crime_county_wfed_11.png,EfronMorris_r_r_0.9.png,0.6411529663039683
Crime_county_wfed_11.png,epi_bfcon_stateanx_96.png,0.586693730125546
Crime_county_wfed_11.png,epi_epilie_bfcon_17.png,0.6038066194884301
Crime_county_wfed_11.png,epi_V10_V29_0.1.png,0.6363099512786394
Crime_county_wfed_11.png,epi_V28_V28_0.3.png,0.6448591447606608
Crime_county_wfed_11.png,epi_V29_V36_3.png,0.6362006729700935
Crime_county_wfed_11.png,epi_V2_V2_27.png,0.6450491934716396
Crime_county_wfed_11.png,epi_V8_V33_0.4.png,0.6349821391359887
Crime_county_wfed_11.png,Fatality_year_mlda_13.png,0.6168951793210184
Crime_county_wfed_11.png,Fishing_ccharter_income_40.png,0.5506180233835513
Crime_county_wfed_11.png,Fishing_ppier_cpier_40.png,0.586520369946234
Crime_county_wfed_11.png,Florida_BUCHA0N_HAGELIN_0.9.png,0.631900942420595
Crime_county_wfed_11.png,Forbes2000_rank_sales_5.png,0.5747999449239166
Crime_county_wfed_11.png,GaltonFamilies_midparentHeight_children_39.png,0.5858173247016586
Crime_county_wfed_11.png,Garch_cd_dy_19.png,0.6125014910960249
Crime_county_wfed_11.png,Garch_date_sf_36_invert.png,0.6116822000090665
Crime_county_wfed_11.png,Garch_date_sf_36.png,0.608118815660243
Crime_county_wfed_11.png,gilgais_e00_e30_99.png,0.6164783340777035
Crime_county_wfed_11.png,gilgais_e30_e80_49.png,0.5929784755554208
Crime_county_wfed_11.png,Ginzberg_fatalism_adjfatal_0.7.png,0.6230435975534093
Crime_county_wfed_11.png,Griliches_iq_school80_17.png,0.5829075593008418
Crime_county_wfed_11.png,Guerry_Crime_parents_Distance_28.png,0.6133725901443852
Crime_county_wfed_11.png,Guerry_Wealth_Area_28.png,0.6202715450842133
Crime_county_wfed_11.png,HC_ichgc_ichec_79.png,0.582048983472948
Crime_county_wfed_11.png,HC_ichgc_occa_28.png,0.5890341462016433
Crime_county_wfed_11.png,Heating_ocec_pbgc_96.png,0.5659910235348538
Crime_county_wfed_11.png,Heating_ocgr_ocgr_0.1.png,0.6199751121005588
Crime_county_wfed_11.png,Hedonic_crim_indus_55.png,0.6210374882657868
Crime_county_wfed_11.png,Hedonic_indus_nox_51.png,0.6090678783176943
Crime_county_wfed_11.png,Hedonic_nox_dis_54.png,0.5864045408698781
Crime_county_wfed_11.png,Hedonic_rm_lstat_49.png,0.5866022143165471
Crime_county_wfed_11.png,Hedonic_rm_rad_40.png,0.5880941584338396
Crime_county_wfed_11.png,Hedonic_zn_dis_76.png,0.5982368445575633
Crime_county_wfed_11.png,heptathlon_longjump_score_25.png,0.6402333228081167
Crime_county_wfed_11.png,Highway1_trks_lwid_35.png,0.6398783349815353
Crime_county_wfed_11.png,Hospital_29_29_0.1.png,0.646183333813838
Crime_county_wfed_11.png,incomeInequality_median_quintile4_34_invert.png,0.6227079539889833
Crime_county_wfed_11.png,incomeInequality_median_quintile4_34.png,0.6214109443623282
Crime_county_wfed_11.png,volcano_V19_V61_0.8.png,0.6078175669495886
Crime_county_wfed_11.png,volcano_V42_V45_34.png,0.6177161002199794
Crime_county_wfed_11.png,votes_X1864_X1920_37.png,0.6220139854159895
Crime_county_wfed_11.png,votes_X1888_X1976_0.4.png,0.6335064122498263
Crime_county_wfed_11.png,votes_X1892_X1936_99.png,0.6296292006475698
Crime_county_wfed_11.png,votes_X1912_X1932_0.1.png,0.6176622782861185
Crime_county_wfed_11.png,waders_S11_S15_0.9.png,0.6386569885509954
Crime_county_wfed_11.png,WHO_Adolescent_fertility_rate__Per_capita_government_expenditure_on_health_at_average_exchange_rate_US_0.2.png,0.5942234855297409
Crime_county_wfed_11.png,WHO_Adult_literacy_rate__Life_expectancy_at_birth_years_male_97.png,0.5884519780336978
Crime_county_wfed_11.png,WHO_Adult_mortality_rate_probability_of_dying_between_15_to_60_years_per_1000_population_both_sexes_Prevalence_of_HIV_among_adults_aged_gt15_years_per_100_000_population_0.7.png,0.625241627654772
Crime_county_wfed_11.png,WHO_Adult_mortality_rate_probability_of_dying_between_15_to_60_years_per_1000_population_male_Healthy_life_expectancy_HALE_at_birth_years_both_sexes_25.png,0.6104878618708076
Crime_county_wfed_11.png,WHO_Agestandardized_mortality_rate_for_cardiovascular_diseases_per_100_000_population_Literacy_rate_adult_female_56.png,0.6086455144899265
Crime_county_wfed_11.png,WHO_Agestandardized_mortality_rate_for_noncommunicable_diseases_per_100_000_population_Infant_mortality_rate_30.png,0.6026129809876299
Crime_county_wfed_11.png,WHO_Agestandardized_mortality_rate_for_noncommunicable_diseases_per_100_000_population_Lung_cancer_new_cases_per_100_000_men_18.png,0.6121268276602797
Crime_county_wfed_11.png,WHO_Agriculture_contribution_to_economy_Urban_population_pct_of_total_97.png,0.5861736670541996
Crime_county_wfed_11.png,WHO_Breast_cancer_new_cases_per_100_000_women_Democracy_score_13.png,0.569841520289209
Crime_county_wfed_11.png,WHO_Broadband_subscribers_Merchandise_trade_0.4.png,0.6218853350344031
Crime_county_wfed_11.png,WHO_Children_under_five_years_of_age_overweight_for_age__Old_version_of_Income_per_person_0.8.png,0.6164409866375831
Crime_county_wfed_11.png,WHO_Colon_and_Rectum_cancer_deaths_per_100_000_men_Stomach_cancer_deaths_per_100_000_women_0.8.png,0.5923286884995291
Crime_county_wfed_11.png,WHO_Colon_and_Rectum_cancer_deaths_per_100_000_women_Colon_and_Rectum_cancer_deaths_per_100_000_women_0.8.png,0.623844205008763
Crime_county_wfed_11.png,WHO_Colon_and_Rectum_cancer_deaths_per_100_000_women_Health_expenditure_total_0.4.png,0.5914128132291555
Crime_county_wfed_11.png,WHO_Colon_and_Rectum_cancer_new_cases_per_100_000_women_Maternal_mortality_5.png,0.6004919662266122
Crime_county_wfed_11.png,WHO_Colon_and_Rectum_cancer_number_of_new_female_cases_Urban_population_pct_of_total_0.3.png,0.6108687137768306
Crime_county_wfed_11.png,WHO_Deaths_among_children_under_five_years_of_age_due_to_diarrhoeal_diseases__Broadband_subscribers_per_100_people_67.png,0.5940852702004591
Crime_county_wfed_11.png,WHO_Deaths_among_children_under_five_years_of_age_due_to_measles__Improved_water_source_97.png,0.6059867587706004
Crime_county_wfed_11.png,WHO_Deaths_among_children_under_five_years_of_age_due_to_pneumonia__Prevalence_of_current_tobacco_use_among_adolescents_1315_years__male_28.png,0.5996065411775534
Crime_county_wfed_11.png,WHO_Democracy_score_Stomach_cancer_number_of_female_deaths_0.2.png,0.6199819782330926
Crime_county_wfed_11.png,WHO_Exports_of_goods_and_services_Measles_immunization_16.png,0.5896890222069704
Crime_county_wfed_11.png,WHO_External_resources_for_health_as_percentage_of_total_expenditure_on_health_Old_version_of_Income_per_person_5.png,0.6112858949204623
Crime_county_wfed_11.png,WHO_Fixed_line_and_mobile_phone_subscribers_Health_expenditure_public_pct_of_total_health_expenditure_1.png,0.5790125546315471
Crime_county_wfed_11.png,WHO_Healthy_life_expectancy_HALE_at_birth_years_both_sexes_Prevalence_of_current_tobacco_use_among_adolescents_1315_years__male_46.png,0.606650921843349
Crime_county_wfed_11.png,WHO_Healthy_life_expectancy_HALE_at_birth_years_both_sexes_Roads_paved_62.png,0.5768711588192663
Crime_county_wfed_11.png,WHO_Healthy_life_expectancy_HALE_at_birth_years_male_Breast_cancer_number_of_female_deaths_0.6.png,0.5997255106092627
Crime_county_wfed_11.png,WHO_Hospital_beds_per_10_000_population_Improved_water_source_49.png,0.576348129507791
Crime_county_wfed_11.png,WHO_Hospital_beds_per_10_000_population_Life_expectancy_at_birth_years_both_sexes_4.png,0.5783546673325517
Crime_county_wfed_11.png,WHO_Improved_water_source_Primary_completion_rate_total_4.png,0.5971524137893063
Crime_county_wfed_11.png,WHO_Infant_mortality_rate_per_1_000_live_births_both_sexes_Liver_cancer_number_of_new_male_cases_0.5.png,0.6281839950802679
Crime_county_wfed_11.png,WHO_Infant_mortality_rate_per_1_000_live_births_male_Internet_users_5.png,0.5834792671015826
Crime_county_wfed_11.png,WHO_Infant_mortality_rate_per_1_000_live_births_male_Lung_cancer_new_cases_per_100_000_men_0.6.png,0.5727859013072002
Crime_county_wfed_11.png,WHO_Life_expectancy_at_birth_Lung_cancer_deaths_per_100_000_men_0.6.png,0.5783353525469688
Crime_county_wfed_11.png,WHO_Life_expectancy_at_birth_years_female_Primary_completion_rate_total_12.png,0.61079367288046
Crime_county_wfed_11.png,WHO_Life_expectancy_at_birth_years_male_Infant_mortality_rate_30.png,0.6015712167752363
Crime_county_wfed_11.png,WHO_Literacy_rate_adult_male_Total_CO2_emissions_0.7.png,0.6170580301520774
Crime_county_wfed_11.png,WHO_Neonatal_mortality_rate_per_1_000_live_births_Urban_population_pct_of_total_97.png,0.5821591283652302
Crime_county_wfed_11.png,WHO_Neonates_protected_at_birth_against_neonatal_tetanus_PAB__Deaths_from_TB_per_100_000_estimated_0.9.png,0.6013392266557922
Crime_county_wfed_11.png,WHO_Number_of_existing_TB_cases_estimated_Stomach_cancer_number_of_new_male_cases_0.9.png,0.6394158354030725
Crime_county_wfed_11.png,WHO_Number_of_nursing_and_midwifery_personnel_Medical_Doctors_0.3.png,0.6176037333815869
Crime_county_wfed_11.png,WHO_Number_of_pharmaceutical_personnel_Lung_cancer_number_of_new_male_cases_0.8.png,0.6367015612123058
Crime_county_wfed_11.png,WHO_Per_capita_government_expenditure_on_health_PPP_int__Under_five_mortality_from_IHME_5.png,0.6062400256787556
Crime_county_wfed_11.png,WHO_Per_capita_total_expenditure_on_health_PPP_int__Income_per_person_99.png,0.6214686591615192
Crime_county_wfed_11.png,incomeInequality_realGDPperFamily_meanmedian_67_invert.png,0.6206251431271911
Crime_county_wfed_11.png,incomeInequality_realGDPperFamily_meanmedian_67.png,0.6205464027082707
Crime_county_wfed_11.png,insurance_hu_site_limit_point_granularity_55.png,0.6305494131673187
Crime_county_wfed_11.png,iqitems_rotate3_rotate6_28.png,0.5697990151773921
Crime_county_wfed_11.png,iris_SepalLength_PetalLength_0.6.png,0.6024708159189652
Crime_county_wfed_11.png,Klein_I_T_0.2.png,0.6369155744474664
Crime_county_wfed_11.png,klein_Wp_K1_13.png,0.6370298320960892
Crime_county_wfed_11.png,Langren_Year_Longitude_37.png,0.6156910171108565
Crime_county_wfed_11.png,LifeCycleSavings_pop75_ddpi_24.png,0.6249282326779122
Crime_county_wfed_11.png,longley_GNPdeflator_GNPdeflator_0.3.png,0.638211179783708
Crime_county_wfed_11.png,MCAS_speced_pctel_16.png,0.6237918501939138
Crime_county_wfed_11.png,MedExp_lpi_fmde_40.png,0.5595741496901492
Crime_county_wfed_11.png,menarche_Age_Menarche_9.png,0.636177752625275
Crime_county_wfed_11.png,Mroz_ageh_unemprate_40.png,0.5345070375995901
Crime_county_wfed_11.png,Mroz_hoursw_income_23.png,0.5822904230836934
Crime_county_wfed_11.png,msq_active_wideawake_58.png,0.6292846073460604
Crime_county_wfed_11.png,msq_aroused_jittery_0.5.png,0.6257093231731488
Crime_county_wfed_11.png,msq_content_strong_1.png,0.6255996021042604
Crime_county_wfed_11.png,msq_energetic_excited_0.3.png,0.6264372833941378
Crime_county_wfed_11.png,msq_Impulsivity_MSQ_Round_0.1.png,0.5324994794989959
Crime_county_wfed_11.png,msq_relaxed_sluggish_0.6.png,0.6255112149185491
Crime_county_wfed_11.png,msq_sluggish_Extraversion_0.8.png,0.570031593552534
Crime_county_wfed_11.png,msq_TA_Lie_17.png,0.5302752839464348
Crime_county_wfed_11.png,neo_E4_C4_97.png,0.6375066780991763
Crime_county_wfed_11.png,newpainters_Drawing_Expression_0.2.png,0.6350448363701355
Crime_county_wfed_11.png,OBrienKaiser_pre4_fup3_95.png,0.6391454017696229
Crime_county_wfed_11.png,PatentsHGH_ardsic_logr_40.png,0.6240699599314867
Crime_county_wfed_11.png,Pima_skin_ped_96.png,0.6015695173314257
Crime_county_wfed_11.png,Produc_year_util_39.png,0.5178315249829151
Crime_county_wfed_11.png,Prostitutes_Year_count_34.png,0.5993596241486293
Crime_county_wfed_11.png,PSID_educatn_earnings_48.png,0.6149836757923629
Crime_county_wfed_11.png,pulpfiber_X2_Y3_12.png,0.6218513647161896
Crime_county_wfed_11.png,radarImage_Xcoord_Ycoord_79.png,0.5312266271864053
Crime_county_wfed_11.png,Reise_phone_paperwork_0.7.png,0.6383400509998058
Crime_county_wfed_11.png,Reise_referral_help_0.8.png,0.6374406269211461
Crime_county_wfed_11.png,Rubber_loss_tens_13.png,0.6290901855618863
Crime_county_wfed_11.png,sitka89_size_tree_19.png,0.5400401033726024
Crime_county_wfed_11.png,stackloss_WaterTemp_stackloss_0.2.png,0.6380437697665189
Crime_county_wfed_11.png,StrikeNb_strikes_time_28.png,0.5946477496000341
Crime_county_wfed_11.png,StrikeNb_time_time_20.png,0.6216762652396524
Crime_county_wfed_11.png,toxicity_Ecarb_Emet_12.png,0.630435113106591
Crime_county_wfed_11.png,University_clernum_resgr_0.3.png,0.6235158101138885
Crime_county_wfed_11.png,usda2_Calcium_Vit_A_IU_42.png,0.6268394634402895
Crime_county_wfed_11.png,usda2_Calcium_Vit_A_RAE_0.5.png,0.6149330654005079
Crime_county_wfed_11.png,usda2_Food_Folate_Vit_D1_0.5.png,0.6190404764657987
Crime_county_wfed_11.png,usda2_Magnesium_Folate_Tot_18.png,0.6163881690470203
Crime_county_wfed_11.png,usda2_Niacin_Vit_E_8.png,0.5955182761197879
Crime_county_wfed_11.png,usda2_Phosphorus_Vit_B12_42.png,0.6145907307358084
Crime_county_wfed_11.png,usda2_Phosphorus_Vit_E_8.png,0.6127607276934078
Crime_county_wfed_11.png,VietNamH_educyr_lnrlfood_17.png,0.510220914013212
Crime_county_wfed_11.png,WHO_Population_in_urban_areas__Income_per_person_49.png,0.5905997757180277
Crime_county_wfed_11.png,WHO_Population_in_urban_areas__Liver_cancer_deaths_per_100_000_men_96.png,0.5967004800126889
Crime_county_wfed_11.png,WHO_Population_median_age_years_Agricultural_land_0.1.png,0.5809497013101282
Crime_county_wfed_11.png,WHO_Population_proportion_under_15__Population_with_sustainable_access_to_improved_drinking_water_sources__rural_62.png,0.5849954759579457
Crime_county_wfed_11.png,WHO_Population_with_sustainable_access_to_improved_sanitation__rural_Income_per_person_24.png,0.5854525313703678
Crime_county_wfed_11.png,WHO_Population_with_sustainable_access_to_improved_sanitation__rural_Population_with_sustainable_access_to_improved_sanitation__urban_90.png,0.5853064668599574
Crime_county_wfed_11.png,WHO_Ratio_of_nurses_and_midwives_to_physicians_Measles_immunization_23.png,0.5896991070222503
Crime_county_wfed_11.png,WHO_Ratio_of_nurses_and_midwives_to_physicians_Under5_mortality_rate_probability_of_dying_by_age_5_per_1000_live_births_male_18.png,0.6069289004149383
Crime_county_wfed_11.png,WHO_Total_fertility_rate_per_woman_Children_under_five_years_of_age_stunted_for_age__97.png,0.6004259830768208
Crime_county_wfed_11.png,WHO_Under5_mortality_rate_probability_of_dying_by_age_5_per_1000_live_births_female_Income_per_person_0.3.png,0.5977699616868186
Crime_county_wfed_11.png,WHO_Years_of_life_lost_to_noncommunicable_diseases__Literacy_rate_youth_male_0.2.png,0.5859201336083607
Crime_prbarr_wsta_96.png,Crime_prbarr_wtuc_8.png,0.8670819122656735
Crime_prbarr_wsta_96.png,Crime_wfir_pctymle_77.png,0.8497598954279324
Crime_prbarr_wsta_96.png,Crime_wfir_wloc_25.png,0.754684163649699
Crime_prbarr_wsta_96.png,Crime_wtrd_wfed_12.png,0.8821838165076592
Crime_prbarr_wsta_96.png,Crime_year_taxpc_17.png,0.8233222747977119
Crime_prbarr_wsta_96.png,CrohnD_nrAdvE_weight_39.png,0.8438400547616216
Crime_prbarr_wsta_96.png,Depredations_longitude_late_39.png,0.8154575531387646
Crime_prbarr_wsta_96.png,DoctorContacts_fmde_age_37.png,0.6005906351071479
Crime_prbarr_wsta_96.png,DoctorContacts_ndisease_lfam_39.png,0.7010604424970497
